L1NaSz18DQY,【１００分間】最多人数のYouTuberたちvsシルクロードで本気の鬼ごっこした結果！？【フィッシャーズ】,2023-01-03T11:00:11Z,UCibEhpu5HP45-w7Bq1ZIulw,Fischer's-フィッシャーズ-,2023-01-04T00:00:00Z,1921795,56467,0,5395,https://i.ytimg.com/vi/L1NaSz18DQY/default.jpg
6acnYvtBHdA,262本の動画から5部門の大賞とMVP発表！2年目のJGRもよろしくね！【第1回JGRアワード】,2023-01-03T07:30:01Z,UCvmTVIw2ZCJg49XHR0OoSAg,Johnny's Gaming Room,2023-01-04T00:00:00Z,685607,36539,0,2719,https://i.ytimg.com/vi/6acnYvtBHdA/default.jpg
w5ABTleA3zE,【 #悪魔のすごろく2023 】え！？面白すぎる！？すごろく大会【ラトナ・プティ/狂蘭 メロコ/先斗寧/セラフ・ダズルガーデン/ジョー・力一/葛葉/える/でびでび・でびる/にじさんじ】,2023-01-03T06:38:41Z,UCjlmCrq4TP1I4xguOtJ-31w,でびでび・でびる,2023-01-04T00:00:00Z,636470,23759,0,322,https://i.ytimg.com/vi/w5ABTleA3zE/default.jpg
WpyOwylZHwo,「踊」のライブ映像を一緒に見よう,2023-01-03T13:45:08Z,UCln9P4Qm3-EAY4aiEPmRwEA,Ado,2023-01-04T00:00:00Z,876339,38553,0,760,https://i.ytimg.com/vi/WpyOwylZHwo/default.jpg
qE-qFbEEqVI,【新春特番】新井新監督に前田智徳が切り込む！ 理想のスタメンは？投手起用法は？新コーチに期待することは？,2023-01-03T09:00:32Z,UC41c53J_kGJk08kdN0xlVRA,【球団お墨付き】勝ちグセ。Carpチャンネル,2023-01-04T00:00:00Z,141938,1621,0,238,https://i.ytimg.com/vi/qE-qFbEEqVI/default.jpg
YUI3Ap38kXc,【銀魂】お正月特別企画2023　期間限定第38話＆第218話,2023-01-03T12:00:10Z,UCFyBWO9SUQfKpuV7uF8Rh5A,銀魂チャンネル【公式】,2023-01-04T00:00:00Z,243162,7208,0,385,https://i.ytimg.com/vi/YUI3Ap38kXc/default.jpg
Ul1vN-Twj24,ブレイキングダウン7で樋口選手相手に乱闘を起こした近藤優太のスパー、練習について【朝倉未来】,2023-01-03T09:30:02Z,UCsH9FFOl1sY5ItGEanCpgkQ,ヒロヤとニッシーちゃんねる,2023-01-04T00:00:00Z,492238,4510,0,458,https://i.ytimg.com/vi/Ul1vN-Twj24/default.jpg
ykDXfULLW6w,【マインクラフト】ゲームモード『チェンソーマン』の世界でサバイバルしたら全ボス余裕で倒せんじゃね...！？,2023-01-03T08:00:20Z,UCyFN8ul17Ov5oDr_lsjZODg,ふうはや,2023-01-04T00:00:00Z,390585,4286,0,145,https://i.ytimg.com/vi/ykDXfULLW6w/default.jpg
Bg4ueZ6s1Bc,キノコの感染がやばいマインクラフト😱【 マイクラ / Minecraft  】,2023-01-03T03:30:07Z,UCX2fYWaYhi7J1yMaK0M8Amw,ちろぴの,2023-01-04T00:00:00Z,832622,21150,0,722,https://i.ytimg.com/vi/Bg4ueZ6s1Bc/default.jpg
e5b_izGRoEU,【ドッキリ】山本に正月なので凧揚げしようと言ってタコを揚げた,2023-01-03T09:00:15Z,UCsSVOnuH739ibN24Lma-12Q,タイムマシーン3号Official YouTube Channel,2023-01-04T00:00:00Z,300092,6847,0,622,https://i.ytimg.com/vi/e5b_izGRoEU/default.jpg
UHXSfWeA1iE,【＃ホロゆびをふる】新春運試し!!ゆびをふる大会2023！！！！！！！【ポケモンSV】,2023-01-02T14:58:40Z,UC1DCedRgGHBdm81E1llLhOQ,Pekora Ch. 兎田ぺこら,2023-01-04T00:00:00Z,1168525,35661,0,483,https://i.ytimg.com/vi/UHXSfWeA1iE/default.jpg
LGA0rz4xNQE,映画『7Days 死の7日間』EP3竜宮城【マイクラ・マインクラフト】,2023-01-03T23:00:18Z,UCHazKLThRbMyMFu2bVAKhng,ウォーターチャレンジ,2023-01-04T00:00:00Z,187794,5730,0,128,https://i.ytimg.com/vi/LGA0rz4xNQE/default.jpg
Ix4iIjf1900,【Breaking Down7】［チョン・ツーウェイ］オーディションでの裏の顔,2023-01-03T11:21:11Z,UCFR6NTyzZBqpIavETyDYY3A,チョンツーウェイCONG2WAY丛诸巍,2023-01-04T00:00:00Z,277551,1841,0,179,https://i.ytimg.com/vi/Ix4iIjf1900/default.jpg
G8miwb2G86A,カルディの福袋を開封したら驚きの連続！！【福袋2023】,2023-01-03T10:30:09Z,UC4-TMrb7Mm4KnYx1VsUgcJA,あいり,2023-01-04T00:00:00Z,255162,5425,0,333,https://i.ytimg.com/vi/G8miwb2G86A/default.jpg
_ZAgIHmHLdc,NewJeans (뉴진스) 'OMG' Official MV,2023-01-02T09:00:00Z,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,2023-01-04T00:00:00Z,9657255,860824,0,41892,https://i.ytimg.com/vi/_ZAgIHmHLdc/default.jpg
wUr3w1KyyLs,恋愛シュミレーションゲーム「おせちプリンセス」,2023-01-03T09:55:12Z,UChuwE7hMjONeLU54uC8Vigw,雨穴,2023-01-04T00:00:00Z,248440,19968,0,2123,https://i.ytimg.com/vi/wUr3w1KyyLs/default.jpg
79JakBHwEYI,新年早々、謝罪することがあります。【独身アラサー女】,2023-01-03T11:00:03Z,UC5FCURSdp8ob8NoOG_iB4dg,独ヲタ女子【＊アッキーch＊】,2023-01-04T00:00:00Z,403796,11611,0,1348,https://i.ytimg.com/vi/79JakBHwEYI/default.jpg
gPDKO0JtgO8,今年の正月もやっぱりアレでしょう,2023-01-02T07:00:17Z,UCWcEgYIOqq1BVr4Qm1sPuVg,あまり驚かないガッチマンはホラーゲームばかりやっている,2023-01-04T00:00:00Z,728774,19513,0,885,https://i.ytimg.com/vi/gPDKO0JtgO8/default.jpg
BtNnX6yEx0w,ブレイキングダウン7で西谷が乱闘200戦無敗ニキとバチバチスパー【試合】,2023-01-02T09:19:18Z,UCsH9FFOl1sY5ItGEanCpgkQ,ヒロヤとニッシーちゃんねる,2023-01-04T00:00:00Z,608953,5584,0,515,https://i.ytimg.com/vi/BtNnX6yEx0w/default.jpg
PpznJj8ZXMY,Rangers 2-2 Celtic | Late Furuhashi Goal Denies Rangers Old Firm Victory | cinch Premiership,2023-01-02T22:00:06Z,UCakRszbIjjGYtFrDPeg5Ieg,SPFL,2023-01-04T00:00:00Z,520908,2708,0,911,https://i.ytimg.com/vi/PpznJj8ZXMY/default.jpg
ldrs5LvtNBw,（株）Fラン大学就職チャンネル【社外秘】,2023-01-03T08:00:13Z,UCqRV_ZIQhVKfxG1_WkNiRbg,Fラン大学就職チャンネル,2023-01-04T00:00:00Z,154295,4572,0,704,https://i.ytimg.com/vi/ldrs5LvtNBw/default.jpg
6eGtXwrqx3s,【COACH】総額100万円相当の福袋の中身が・・・【福袋2023】,2023-01-02T10:00:10Z,UC4-TMrb7Mm4KnYx1VsUgcJA,あいり,2023-01-04T00:00:00Z,691378,11963,0,524,https://i.ytimg.com/vi/6eGtXwrqx3s/default.jpg
B8goiPnjFZM,昨日来日したばかり！初めての日本食に大感激,2023-01-03T09:00:06Z,UC-kwiDn_sPRckNtYLs-B8Tw,Momoka Japan,2023-01-04T00:00:00Z,340874,12115,0,521,https://i.ytimg.com/vi/B8goiPnjFZM/default.jpg
QdIMp-LexAE,NiziU「Nobody (Wonder Girls)」from NiziU Live with U 2022 Burn it Up,2023-01-03T11:00:09Z,UCHp2q2i85qt_9nn2H7AvGOw,NiziU Official,2023-01-04T00:00:00Z,353239,23442,0,1251,https://i.ytimg.com/vi/QdIMp-LexAE/default.jpg
XjEZWjpZZ00,【 大谷翔平 に ダルビッシュ も！  】 名球会 メンバーが語る〝歴代最強〟 WBC 栗山 侍ジャパン！　＜ 日本 プロ野球 名球会 ＞,2023-01-03T11:00:27Z,UC9ycDcfxt5ge3hUFfnqnQ9Q,名球会チャンネル ,2023-01-04T00:00:00Z,148123,1188,0,148,https://i.ytimg.com/vi/XjEZWjpZZ00/default.jpg
NLIbYe4wGR8,②2022→2023 ボクらの語り場 杉田くんと安元さんをゲストに迎え,2023-01-02T12:00:20Z,UC3eYAvjCVwNHgkaGbXX3sig,中村悠一,2023-01-04T00:00:00Z,297505,6889,0,159,https://i.ytimg.com/vi/NLIbYe4wGR8/default.jpg
134v_3457DQ,【メイキング】２０２３年のテーマは和！！オリジナルの和服でエンディングを着飾ってきました！！,2023-01-03T09:20:50Z,UCs4KWxdP-lRc-dgLXE5i8Wg,Fischer's-セカンダリ-,2023-01-04T00:00:00Z,175333,7115,0,337,https://i.ytimg.com/vi/134v_3457DQ/default.jpg
5xrl17uPY3s,【ブライトン #22 三笘薫 ダイジェスト】プレミアリーグ 第19節 エヴァートン vs ブライトン,2023-01-03T22:36:39Z,UCJ-l-sMQFHogSy8KXRyMIRA,SPOTVNOW JAPAN ,2023-01-04T00:00:00Z,624267,5780,0,1599,https://i.ytimg.com/vi/5xrl17uPY3s/default.jpg
m1nbCNDr9GA,レインボーフレンズがポピープレイタイムの工場に攻めてきた！【Poppy Playtime】【Rainbow Friends】,2023-01-02T07:30:06Z,UCSg7bVWzGepb4Agt84anSOA,コロンボさん GAMES,2023-01-04T00:00:00Z,301598,4067,0,290,https://i.ytimg.com/vi/m1nbCNDr9GA/default.jpg
VbeICDAtCDU,3年ぶりの新年一般参賀　天皇陛下がお言葉（2023年1月2日）,2023-01-02T01:16:48Z,UC8XBizOfQBLUrUcv_9DHCog,THE PAGE（ザ・ページ）,2023-01-04T00:00:00Z,385887,4269,0,369,https://i.ytimg.com/vi/VbeICDAtCDU/default.jpg
vSAYBNOsHLY,【JO1×INI 初コラボ】心ひとつに。みんなでつなぐバースデーライン🎂,2023-01-02T09:00:31Z,UCMFpmhrtBladoLZQ9dIPUCQ,LAPONE Entertainment Official YouTube,2023-01-04T00:00:00Z,352431,25230,0,2255,https://i.ytimg.com/vi/vSAYBNOsHLY/default.jpg
kbIbp2fUVzA,SixTONES – 人人人 [PLAYLIST -SixTONES YouTube Limited Performance- Day.6],2023-01-01T12:30:08Z,UCwjAKjycHHT1QzHrQN5Stww,SixTONES,2023-01-04T00:00:00Z,2101761,0,0,10252,https://i.ytimg.com/vi/kbIbp2fUVzA/default.jpg
mnP0MTriKGA,平成フラミンゴさんとお正月にうんこの絵を描く港区家賃3万7千円男,2023-01-02T11:00:31Z,UCw8JOTMz9DDIhW2qkxF893g,岡田を追え!!,2023-01-04T00:00:00Z,262841,6190,0,280,https://i.ytimg.com/vi/mnP0MTriKGA/default.jpg
zJYkSoNUGko,3年ぶりに新年一般参賀,2023-01-02T09:56:12Z,UC1zYGo1jIIjMVDTLL3dydow,SankeiNews,2023-01-04T00:00:00Z,169352,2501,0,0,https://i.ytimg.com/vi/zJYkSoNUGko/default.jpg
5s1WqwcSqOo,①2022→2023 ボクらの語り場 杉田くんと安元さんをゲストに迎え,2023-01-01T14:00:03Z,UC3eYAvjCVwNHgkaGbXX3sig,中村悠一,2023-01-04T00:00:00Z,412483,11239,0,430,https://i.ytimg.com/vi/5s1WqwcSqOo/default.jpg
xfon1W9BCVs,【ホロライブ公式】＃全人類兎化計画【兎田ぺこら】,2023-01-01T12:18:07Z,UCJFZiqLMntJufDCHc6bQixg,hololive ホロライブ - VTuber Group,2023-01-04T00:00:00Z,1343090,58034,0,572,https://i.ytimg.com/vi/xfon1W9BCVs/default.jpg
arrzlSPRxaA,【公式】第28話「両さんの大脱走！」│こちら葛飾区亀有公園前派出所  期間限定本編配信  【アニメタイムズ 「Anytime アニメ冬祭り」】,2023-01-02T04:00:00Z,UC9iC5kXiHNJCCDjEi1lD3UA,「アニメタイムズ」公式,2023-01-04T00:00:00Z,315394,2811,0,353,https://i.ytimg.com/vi/arrzlSPRxaA/default.jpg
JAaTvAZg5io,【ばんばんざい】お互いのカメラロール漁ったらヤバイ写真の嵐でしたwww,2023-01-02T09:00:06Z,UC0wwyS5MbDCdbLjbtOt0yew,丸山礼チャンネル,2023-01-04T00:00:00Z,147953,3899,0,103,https://i.ytimg.com/vi/JAaTvAZg5io/default.jpg
fsx-jFhwpVc,3年ぶりの新年一般参賀　3回目の様子（2023年1月2日）,2023-01-02T02:59:10Z,UC8XBizOfQBLUrUcv_9DHCog,THE PAGE（ザ・ページ）,2023-01-04T00:00:00Z,382362,3614,0,597,https://i.ytimg.com/vi/fsx-jFhwpVc/default.jpg
tUCT82t1Y8Q,GOT the beat 'Stamp On It' Stage Video,2023-01-01T13:00:24Z,UCcdX97nVNsZgAA0NxvHnU9w,Girls On Top,2023-01-04T00:00:00Z,3755687,249268,0,9264,https://i.ytimg.com/vi/tUCT82t1Y8Q/default.jpg
BvDTxmD1V0c,沿道から歓声!! 天皇皇后両陛下 愛子さま 令和５年元日にお出まし 赤坂御用地へ Motorcade of Their Majesties the Emperor and Empress,2023-01-01T12:01:10Z,UCHemtp4YijzxzQd2viTZuEQ,boardnews.jp,2023-01-04T00:00:00Z,683220,4735,0,106,https://i.ytimg.com/vi/BvDTxmD1V0c/default.jpg
6MY7POeJqDE,【ルームツアー】1億円の撮影スタジオ「車が入らない欠陥ガレージがある家」,2023-01-01T10:00:07Z,UC9WJo5ZJVXMZiA5XV2jLx5Q,吉田製作所,2023-01-04T00:00:00Z,708783,13551,0,1353,https://i.ytimg.com/vi/6MY7POeJqDE/default.jpg
kOWIU_8iMdA,楽天の最近の状況について解説します,2023-01-01T13:11:35Z,UCXjTiSGclQLVVU83GVrRM4w,堀江貴文 ホリエモン,2023-01-04T00:00:00Z,543205,6950,0,623,https://i.ytimg.com/vi/kOWIU_8iMdA/default.jpg
boGWCr8SHfk,活動休止することになりました。,2023-01-02T09:00:26Z,UC8NZiqKx6fsDT3AVcMiVFyA,Tamaki Ch. 犬山たまき / 佃煮のりお,2023-01-04T00:00:00Z,723859,31396,0,1764,https://i.ytimg.com/vi/boGWCr8SHfk/default.jpg
5X0moXhywRI,【謹賀新年】マウンテンサイクルから発掘!?　すべてがガンダムになるTCGを紹介してみた【フュージョン戦記ガンダムバトレイヴ】,2023-01-02T11:00:03Z,UCReBAqqC-hc9d70gOftfitg,マフィア梶田と中村悠一の「わしゃがなTV」,2023-01-04T00:00:00Z,251005,6807,0,421,https://i.ytimg.com/vi/5X0moXhywRI/default.jpg
UQVSXRKMcTw,【COACH】9万円の福袋の中身が・・・【福袋2023】,2023-01-01T10:00:11Z,UC4-TMrb7Mm4KnYx1VsUgcJA,あいり,2023-01-04T00:00:00Z,695283,11996,0,406,https://i.ytimg.com/vi/UQVSXRKMcTw/default.jpg
JDiH4MlxTYY,世界一甘い物が好きな母に日本のケーキはお口に合うのか？！まさかの結果に,2023-01-01T12:02:55Z,UCXIbbUPWKPxzGyfdbAG8mLg,ボンソワールTV BonSoirTV,2023-01-04T00:00:00Z,515626,13788,0,676,https://i.ytimg.com/vi/JDiH4MlxTYY/default.jpg
keFRueltLIU,TVアニメ『東京リベンジャーズ』聖夜決戦編 ノンクレジットOP【Official髭男dism「ホワイトノイズ」】,2022-12-31T15:00:30Z,UCnrudQZNXphuOk0QB8Yz6oQ,TVアニメ『東京リベンジャーズ』チャンネル,2023-01-04T00:00:00Z,2908337,105338,0,4025,https://i.ytimg.com/vi/keFRueltLIU/default.jpg
YGx5fcgEuwA,【LIVE映像】踊 さいたまスーパーアリーナ 2022.8.11【Ado】,2022-12-31T14:45:11Z,UCln9P4Qm3-EAY4aiEPmRwEA,Ado,2023-01-04T00:00:00Z,3790862,166637,0,6474,https://i.ytimg.com/vi/YGx5fcgEuwA/default.jpg
_uGCpcnC0Jw,#195【カウントダウンコンサート直前】年終わりまでアイツとは揉める。,2022-12-31T20:34:08Z,UC2alHD2WkakOiTxCxF-uMAg,ジャにのちゃんねる,2023-01-04T00:00:00Z,1568133,0,0,2823,https://i.ytimg.com/vi/_uGCpcnC0Jw/default.jpg
ZubamqgRvEA,オーディションで喧嘩売られた件について,2023-01-01T10:01:53Z,UCb3svNWYzLVCWZl4m7mdKuA,樋口武大,2023-01-04T00:00:00Z,390781,7537,0,911,https://i.ytimg.com/vi/ZubamqgRvEA/default.jpg
Qttwf5FBOyQ,猫じゃらしからラーメン作ってみた,2022-12-31T12:08:33Z,UCd0hscDvJvzRbo8Rk7JPQMA,ホモサピ,2023-01-04T00:00:00Z,1515280,48693,0,3266,https://i.ytimg.com/vi/Qttwf5FBOyQ/default.jpg
ISe6dVuRKOc,新ワールド初日から凄いことが起きました！PART01【マイクラ.アツクラ】,2023-01-01T09:00:08Z,UCu3Mp1ZimtNvyA-bcfo9VrQ,カズゲームズ/Gaming Kazu,2023-01-04T00:00:00Z,165858,5557,0,303,https://i.ytimg.com/vi/ISe6dVuRKOc/default.jpg
lCFoHnxeSHM,手のひらサイズのサメ釣れたww,2022-12-31T09:45:49Z,UCypYz0HzH-2oL7mdP-JK2yQ,おろちんゆー,2023-01-04T00:00:00Z,954631,22252,0,2861,https://i.ytimg.com/vi/lCFoHnxeSHM/default.jpg
n-fzN8-i3Qc,hololive production COUNTDOWN LIVE 2022▷2023 -hololive side-【#ホロライブカウントダウン】,2022-12-31T15:26:53Z,UCJFZiqLMntJufDCHc6bQixg,hololive ホロライブ - VTuber Group,2023-01-04T00:00:00Z,1834911,91260,0,1601,https://i.ytimg.com/vi/n-fzN8-i3Qc/default.jpg
XVziET64tvs,朝倉未来が現れた！立て続けのRIZINサプライズ劇場！| アベマでRIZIN PPV生中継！,2022-12-31T07:57:01Z,UClPKS7S62cwYYaq6udr-G-Q,ABEMA 格闘【公式】,2023-01-04T00:00:00Z,943526,4039,0,968,https://i.ytimg.com/vi/XVziET64tvs/default.jpg
A-X6Pk1iJsc,【ニューイヤー駅伝2023🎽】《速報ハイライト》,2023-01-01T06:33:00Z,UChFYmUZDkY2UfNjWo36_dbQ,TBS陸上ちゃんねる【公式】,2023-01-04T00:00:00Z,253086,1068,0,123,https://i.ytimg.com/vi/A-X6Pk1iJsc/default.jpg
OBQKgq4uj1s,NAKAMURA　グレート・ムタとの“奇跡の一戦”終え感無量「神様じゃないと仕組めない」【試合後取材】ムタは「バイバイ、シンスケ」,2023-01-01T14:11:09Z,UCSEuSqSFFghMCYGUXtQd0Sw,デイリースポーツ【公式】,2023-01-04T00:00:00Z,405468,2246,0,192,https://i.ytimg.com/vi/OBQKgq4uj1s/default.jpg
LOUmFrN_TsY,【ごめんなさい】訳あって卒業します！今まで応援していただいた覆面ファンの方々ありがとうございました,2023-01-01T03:00:10Z,UCtHxtOlZPNH_tOhLHkPlK6g,アカデミックな放課後FREEDOM_OSSAN,2023-01-04T00:00:00Z,386569,12155,0,1764,https://i.ytimg.com/vi/LOUmFrN_TsY/default.jpg
HnvFX4ebKlI,【漢の企画】第一回 にじさんじローションチャンバラ選手権　一本目【#にじローションチャンバラ】,2022-12-31T15:00:11Z,UCJubINhCcFXlsBwnHp0wl_g,舞元啓介,2023-01-04T00:00:00Z,641777,33607,0,706,https://i.ytimg.com/vi/HnvFX4ebKlI/default.jpg
vUgPGYbWYIA,2022.12.31 20:00 【ŹOOĻ】BLACK or WHITE LIVE SHOWDOWN,2022-12-31T11:00:07Z,UCs4ms7uVxO8wVvQoEocz8jw,大神万理,2023-01-04T00:00:00Z,320242,18596,0,692,https://i.ytimg.com/vi/vUgPGYbWYIA/default.jpg
EnczEo7T0ic,【漢の企画】第一回 にじさんじローションチャンバラ選手権　二本目【#にじローションチャンバラ】,2022-12-31T15:15:08Z,UCJubINhCcFXlsBwnHp0wl_g,舞元啓介,2023-01-04T00:00:00Z,449171,24461,0,542,https://i.ytimg.com/vi/EnczEo7T0ic/default.jpg
nn8FMxYaD0I,遂に実現！石井東吾の師「ヒロ渡邉」vs戦闘者「稲川義貴」ジークンドーのタブーに切り込む,2023-01-01T11:00:21Z,UCEXCEsV_t1X_d4gSirFLgvA,狂武蔵たくちゃんねる,2023-01-04T00:00:00Z,311528,7806,0,399,https://i.ytimg.com/vi/nn8FMxYaD0I/default.jpg
AHzJeiNc4XU,大晦日、配信が始まる少し前,2023-01-01T04:40:16Z,UC3eYAvjCVwNHgkaGbXX3sig,中村悠一,2023-01-04T00:00:00Z,296261,9225,0,335,https://i.ytimg.com/vi/AHzJeiNc4XU/default.jpg
yNJTyXNAJl0,2022.12.31 22:00 【TRIGGER】BLACK or WHITE LIVE SHOWDOWN,2022-12-31T13:00:07Z,UCs4ms7uVxO8wVvQoEocz8jw,大神万理,2023-01-04T00:00:00Z,248000,16096,0,651,https://i.ytimg.com/vi/yNJTyXNAJl0/default.jpg
d7bu8XjPnnk,トイレに閉じ込められて2023年に間に合いませんでした,2022-12-31T15:04:00Z,UC49IcjbsspFVpukiVYN05Hg,ARuFa,2023-01-04T00:00:00Z,992991,76287,0,2532,https://i.ytimg.com/vi/d7bu8XjPnnk/default.jpg
yQI-7GIKN7I,【Ado】 レコード大賞2022スペシャルメドレー（新時代〜逆光〜私は最強）,2022-12-30T13:00:36Z,UCln9P4Qm3-EAY4aiEPmRwEA,Ado,2023-01-04T00:00:00Z,1918476,96106,0,2470,https://i.ytimg.com/vi/yQI-7GIKN7I/default.jpg
